Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
"USA,NE,2017,""12        "",Male,17,Right-Handed,159,26.5,176,3,Car,5,.436,37,Swimming,1000,500,1000,500,700,1000,26,""Right foot"",80,80,""Same length"",March,Summer,Yes,No,Meat,Tea,Languages,7,11,4,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",5,10,10,1,10,4,10,3,9,1,10,2,0,6,""A lot"",""Graduate degree"",Other,Telepathy,Healthy,Friend,""Education/Youth development"""
"USA,NE,2018,""11        "",Male,17,Right-Handed,192,11,188,2,Car,""8 "",0.418,46,""Football (American)"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2018,""12        "",Female,16,Right-Handed,168,23,64,1,Car,15,0.42,43,Swimming,1000,1000,1000,1000,500,800,23,""Same length"",70,60,""Index finger"",October,Fall,No,No,Fruit,Water,English,6,9,5,""Yes - broadband connection"",""Internet chat or instant messaging"",50,50,5,6,2,4,5,1,3,1,6,1,40,5,""A lot"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Healthy,""Doctor or nurse"",""Wildlife, animals"""
"USA,NE,2019,""12        "",Female,17,Right-Handed,165,23,165,1,Car,25,0.753,36,Basketball,1000,1000,1000,1000,1000,1000,23,""Same length"",7.5,7.6,""Ring finger"",January,Spring,No,No,Fruit,Water,History,9,10,5,""Yes - other"",""In person"",35,59,15,0,20,10,10,0,17,1,0.5,10,0,12,""A lot"",""Graduate degree"",Pop,Invisibility,Happy,Relative,Environment"
"USA,NE,2018,""12        "",Female,16,Right-Handed,167.7,24,70,1,Car,7,1.278,78,Gymnastics,1000,1000,500,200,0,200,23,""Right foot"",80,75,""Index finger"",June,Fall,Yes,No,""No favorite"",Water,Science,7,8,5,""Yes - other"",""Text messaging"",30,150,4,,,,,,,,,,,,,,,,,,"
"USA,NE,2017,""12        "",Male,15,Right-Handed,148,26,174,1,Car,10,0.421,47,Other,700,600,800,800,700,700,25,""Right foot"",35,38,""Ring finger"",,,,,,,,7,8,2,""Yes - broadband connection"",""Text messaging"",20,15,3,.5,10,2,2,5,1,1,3,1,0,1,Some,""Graduate degree"",Techno/Electronic,""Freeze time"",Rich,Other,""Arts, culture, sports"""
"USA,NE,2018,""12        "",Female,17,Right-Handed,173,25,175,2,Car,20,.324,43,Swimming,500,500,500,500,1000,1000,26,""Left foot"",10,10,""Same length"",April,Fall,Yes,No,Meat,Milk,History,8,10,3,""Yes - broadband connection"",""In person"",5,6,4,2,7,15,3,0,1,1,3,4,0,3,""A lot"",""Graduate degree"",Classical,Telepathy,Healthy,Relative,Health"
"USA,NE,2014,""10        "",Female,16,Right-Handed,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2012,""11        "",Male,16,Right-Handed,179,29,167,1,Car,10,,.507,Swimming,695,417,663,877,1000,1000,28,""Right foot"",7,8,""Ring finger"",December,Fall,Yes,No,Pizza/Pasta,Milk,""Physical education"",6,3,2,""Yes - broadband connection"",""Text messaging"",20,20,3,2,1,1,6,6,9,20,14,4,0,1,""A lot"",""Graduate degree"",""Heavy metal"",""Super strength"",Happy,Friend,Health"
"USA,NE,2017,""12        "",Male,17,Right-Handed,155,25,172,1,Car,17,.363,29,Baseball/Softball,781,134,209,219,1000,1000,25,""Same length"",85,90,""Ring finger"",November,Fall,Yes,No,Meat,""Soft drink (caffeinated)"",Science,7,4,8,""Yes - broadband connection"",""In person"",0,0,30,0,5,10,2,30,0,.5,30,3,20,3,Some,""Graduate degree"",""Rock and roll"",""Freeze time"",Rich,Other,Other"
"USA,NE,2017,""12        "",Male,16,Right-Handed,168,25,174,1,Car,5,.339,39,Swimming,615,545,480,711,850,975,25,""Same length"",8.5,9.5,""Ring finger"",September,Summer,No,No,Pizza/Pasta,Juice,""Mathematics and statistics"",7,9,4,""Yes - broadband connection"",""Text messaging"",85,85,3,0,5,1,2,3,7,1,4,7,0,2,""A lot"",""Graduate degree"",""Rap/Hip hop"",Invisibility,Happy,Relative,""Education/Youth development"""
"USA,NE,2016,""11        "",Female,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2012,""6         "",Male,11,Left-Handed,147,24,145,1,Car,2,.351,55,Basketball,700,300,500,500,1000,100,24,""Left foot"",70,80,""Ring finger"",February,Winter,No,No,Desserts,Water,Science,10,8,4,""Yes - broadband connection"",""In person"",0,0,8,1,4,10,7,3,0,0,4,6,0,4,Some,Other,""Rap/Hip hop"",Fly,Rich,Relative,""Arts, culture, sports"""
"USA,NE,2021,""7         "",Male,13,Right-Handed,167,25,163,1,Bus,20,0.35,47,Basketball,400,500,600,300,100,90,25,""Same length"",74,79,""Ring finger"",August,Spring,No,No,Fruit,""Soft drink (non-caffeinated)"",""Mathematics and statistics"",4,3,5,""Yes - broadband connection"",""Internet chat or instant messaging"",0,0,8,0,0,0,1.5,2,0,0,1,5,0,0,Some,""Graduate degree"",""Rap/Hip hop"",""Super strength"",Happy,Relative,Health"
"USA,NE,2018,""9         "",Female,15,Right-Handed,173.9,24.5,68,2,Car,25,0.319,31,Other,1000,900,750,800,750,780,24.5,""Same length"",75,80,""Ring finger"",March,Summer,No,No,Fruit,Water,Art,6,8,5,""Yes - broadband connection"",""Internet chat or instant messaging"",150,151,1.5,5,2.5,.5,22,.25,10,10,40,4,0,0.5,Some,""Graduate degree"",Other,Fly,Happy,""Sports person"",Other"
"USA,NE,2012,""6         "",Male,12,Right-Handed,165,27,171,1,Car,10,0.503,38,""Table Tennis"",1000,1000,1000,1000,500,500,27,""Same length"",96,93,""Index finger"",March,Winter,Yes,No,Meat,""Sports drink"",""Physical education"",9,6,4,""Yes - broadband connection"",""Text messaging"",23,20,1,1,1,1,1,0,0,4,3,3,0,1,Some,""Graduate degree"",Country,Invisibility,Rich,""Musician or singer"",""Wildlife, animals"""
"USA,NE,2018,""9         "",Male,15,Right-Handed,170,26,180,2,Car,35,.203,35,Swimming,738,540,813,893,406,508,26,""Same length"",91,82,""Index finger"",October,Fall,No,No,Seafood,Milk,History,8.5,7,3,""Yes - broadband connection"",""Text messaging"",10,11,14,2,15,20,15,6,5,2,2,5,5,3,""A lot"",""Graduate degree"",Country,""Freeze time"",Happy,""Sports person"",""Arts, culture, sports"""
"USA,NE,2017,""12        "",Male,17,Right-Handed,172,28,193,1,Car,3,.345,49,Baseball/Softball,1000,1000,1000,1000,0,500,29,""Left foot"",78,81,""Ring finger"",October,Summer,Yes,No,Poultry,Water,History,9,11,3,""Yes - broadband connection"",""Text messaging"",30,50,24,1,0,10,8,1,5,5,10,6,35,2,None,""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Healthy,""Sports person"",""Arts, culture, sports"""
"USA,NE,2017,""10        "",Male,17,Right-Handed,177,25.4,177,1,Car,10,.802,65,Basketball,700,600,750,800,900,1000,25.4,""Same length"",8.12,7.62,""Index finger"",September,Fall,No,No,Pizza/Pasta,""Sports drink"",Other,8,10,8,""Yes - broadband connection"",,40,38,10,.5,4,10,8,1,10,1,12,4,12,4,Some,""Undergraduate degree"",""Rap/Hip hop"",Invisibility,Happy,Relative,Health"
"USA,NE,2019,""12        "",Female,18,Right-Handed,165,9,9,1,Car,5,.49,.42,Baseball/Softball,1000,500,500,500,0,500,9,""Same length"",70,62,""Index finger"",September,Fall,No,No,Pizza/Pasta,Juice,""Mathematics and statistics"",""7 1/2"",5,5,""Yes - broadband connection"",""Text messaging"",5,10,15,5,5,10,20,10,20,20,5,5,10,5,""Very little"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Healthy,Relative,""International aid"""
"USA,NE,2019,""11        "",Female,17,Right-Handed,162,22,148,1,Car,15,.764,49,Soccer,1000,500,500,500,1000,1000,,,,,""Ring finger"",January,Fall,Yes,No,Pizza/Pasta,""Soft drink (caffeinated)"",English,8,10,3,""Yes - broadband connection"",""Text messaging"",30,20,20,10,2,0,0,0,5,5,,,15,,""A lot"",""Undergraduate degree"",Country,Telepathy,Happy,Relative,Other"
"USA,NE,2017,""10        "",Female,15,Ambidextrous,164,25,160,1,Car,20,.0849,38,Soccer,200,600,200,200,300,700,25,""Same length"",70,75,""Ring finger"",September,Fall,No,No,Pizza/Pasta,Water,History,6,10,4,""Yes - broadband connection"",""Text messaging"",500,500,24,1,14,24,13,1,35,35,25,5,0,1,Some,""Some college"",Pop,Telepathy,Rich,""Coach or club leader"",""International aid"""
"USA,NE,2017,""11        "",Male,18,Right-Handed,184,29,184,1,Car,10,.577,77,Walking/Hiking,750,300,450,750,700,700,29,""Same length"",108,118,""Ring finger"",October,Summer,No,No,Meat,""Soft drink (caffeinated)"",""Mathematics and statistics"",5.5,8,4,""Yes - broadband connection"",""Text messaging"",5,5,20,0,0,10,2,10,2,1,1,10,25,5,""A lot"",""Graduate degree"",""Rap/Hip hop"",Invisibility,Rich,Relative,""International aid"""
"USA,NE,2018,""12        "",Male,18,Right-Handed,,,,1,Car,5,0.298,59,Baseball/Softball,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2018,""12        "",Female,17,Right-Handed,,,,1,Car,6,.31,35,Basketball,700,700,700,400,1000,1000,,""Right foot"",,,""Same length"",December,Fall,No,No,Pizza/Pasta,""Soft drink (non-caffeinated)"",History,6,10,5,""Yes - broadband connection"",""In person"",200,200,60,2,2,1,10,10,14,10,2,7,15,"" 1"",""A lot"",""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,Actor,""International aid"""
"USA,NE,2019,""12        "",Female,17,Right-Handed,167,21,160,1,Car,15,0.434,35,Swimming,898,856,834,872,690,818,18,""Right foot"",76,77,""Ring finger"",July,Summer,No,No,""Rice/Noodle dishes"",Water,Languages,6,10,4,""Yes - broadband connection"",""In person"",60,70,30,7,26,15,8,0,14,14,30,10,54,10,""A lot"",""Graduate degree"",Country,""Freeze time"",Happy,""Doctor or nurse"",""Wildlife, animals"""
"USA,NE,2023,""12        "",Female,17,Right-Handed,185,25,185,1,Car,17,.704,65,Soccer,800,800,600,400,200,500,24,""Right foot"",84,87,""Ring finger"",January,Spring,Yes,No,Desserts,Water,Science,5,6,5,""Yes - other"",""Cell phone"",50,40,6,4,8,1,10,1,6,6,2,2,0,4,Some,""Graduate degree"",Country,Telepathy,Rich,Friend,""Education/Youth development"""
"USA,NE,2018,""12        "",Male,17,Right-Handed,,66,6,1,Car,4,0.382,55,Baseball/Softball,1000,1000,1000,1000,250,250,26,""Right foot"",5,6,""Ring finger"",November,Fall,Yes,No,Meat,Water,""Social studies"",6,9,5,""Yes - broadband connection"",""Text messaging"",15,35,15,0,10,10,10,10,4,2,8,0,8,0,Some,""Undergraduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,""Musician or singer"",""Wildlife, animals"""
"USA,NE,2012,""11        "",Male,16,Right-Handed,511,12,191,2,Car,15,.39,35,Baseball/Softball,500,450,750,650,1000,850,12,""Same length"",7.8,7.7,""Same length"",December,Summer,No,No,Pizza/Pasta,""Soft drink (caffeinated)"",History,7,5,5,""Yes - broadband connection"",""Internet chat or instant messaging"",1,1,72,10,15,10,20,85,0,3,100,75,30,25,""A lot"",""Graduate degree"",Country,""Freeze time"",Rich,Relative,Environment"
"USA,NE,2017,""12        "",Female,17,Right-Handed,160,25,160,1,Car,24,.652,36,Other,800,500,500,600,300,300,23,""Right foot"",56,55,""Ring finger"",March,Fall,Yes,No,Meat,Coffee,History,7,6,4,""Yes - broadband connection"",""In person"",500,500,8,2,8,7,14,1,2,3,6,1,0,5,""A lot"",""Graduate degree"",""Rock and roll"",""Freeze time"",Happy,Politician,""Arts, culture, sports"""
"USA,NE,2013,""9         "",Male,14,Right-Handed,160,27,170,1,Car,25,.547,35,Bowling,524,503,765,824,1000,1000,27,""Same length"",120,90,""Index finger"",May,Fall,Yes,No,Fruit,""Soft drink (caffeinated)"",""Computers and technology"",7,7,6,""Yes - broadband connection"",""In person"",2,3,20,1,20,7,7,10,4,1,62,35,0,1,""A lot"",""High school"",""Rock and roll"",""Freeze time"",Rich,Other,Health"
"USA,NE,2018,""12        "",Female,16,Right-Handed,,,,1,Car,20,.459,43,Athletics,800,810,800,790,890,910,,,,,,November,Winter,No,No,Desserts,Milk,""Mathematics and statistics"",5,8,3,""Yes - broadband connection"",""Text messaging"",60,140,3,2,16,3,7,1,4,3,7,8,0,2,""A lot"",""Less than high school"",Other,Telepathy,Happy,Relative,Health"
"USA,NE,2018,""9         "",Female,15,Right-Handed,163,8.4,25,2,Car,10,0.917,45,Dancing,0,0,10,5,0,100,8.4,,924,974,""Ring finger"",November,Fall,No,No,Meat,Juice,Art,7,11,9,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",45,43,14,7,8,12,2,0,25,21,25,14,0,7,""A lot"",""Graduate degree"",Other,Telepathy,Famous,Relative,Health"
"USA,NE,2017,""12        "",Male,17,Right-Handed,158,28,182,1,Car,15,.327,46,Running/Jogging,150,100,200,200,400,800,27,""Right foot"",86,90,""Ring finger"",November,Fall,No,No,Meat,Water,""Computers and technology"",8,6,5,""Yes - broadband connection"",""Text messaging"",300,300,12,2,7,15,13,10,4,4,2,4,0,8,Some,""Graduate degree"",""Rap/Hip hop"",Telepathy,Happy,Politician,""International aid"""
"USA,NE,2013,""12        "",Female,17,Right-Handed,158,25,162,1,Car,5,.475,39,Golf,900,800,200,500,200,500,24,""Right foot"",85,75,""Index finger"",May,Fall,Yes,No,""Rice/Noodle dishes"",Water,English,6,8,5,""Yes - broadband connection"",""Text messaging"",0,4,3,1,5,5,5,0,1,1,15,0,21,2,""A lot"",""Graduate degree"",""Rock and roll"",Telepathy,Happy,Teacher,""Education/Youth development"""
"USA,NE,2012,""6         "",Male,11,Right-Handed,144,24,147,1,Bus,10,.342,,""Football (American)"",1,3,4,2,5,6,24,""Same length"",8,8.5,""Ring finger"",June,Summer,No,No,Meat,""Sports drink"",""Physical education"",10,7,5,""Yes - dial-up connection"",""Text messaging"",50,59,""2 "",1,1,2,3,1,1,3,1,1,0,1,""A lot"",""Undergraduate degree"",Country,""Super strength"",Famous,""Sports person"",""Arts, culture, sports"""
"USA,NE,2017,""12        "",Female,18,Left-Handed,143,56,161,1,Car,17,.377,36,Gymnastics,500,400,800,500,1000,1000,56,""Same length"",80,80,""Same length"",September,Summer,No,No,Meat,Water,Science,8,10,5,""Yes - broadband connection"",""Text messaging"",50,60,24,.30,0,2,0,0,6,6,4,4,10,0,None,""Graduate degree"",""Rap/Hip hop"",Telepathy,Rich,Actor,""Wildlife, animals"""
"USA,NE,2018,""12        "",Male,17,Right-Handed,175,,,1,Car,8,.312,33,Baseball/Softball,750,900,1000,500,800,1000,,,,,""Ring finger"",November,Fall,No,No,Pizza/Pasta,Water,Science,4.5,9,6,""Yes - broadband connection"",""Internet chat or instant messaging"",65,70,15,3,7,1,3.5,25,15,10,45,6,20,3,""A lot"",""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,""Doctor or nurse"",Health"
"USA,NE,2013,""9         "",Male,15,Right-Handed,26,27,155,2,Car,10,1.074,71,Bowling,100,100,100,100,0,0,25,""Right foot"",90,80,""Index finger"",February,Fall,No,Yes,Pizza/Pasta,""Soft drink (caffeinated)"",English,6,8,7,""No internet connection"",""In person"",48,40,10,20,2,4,30,0,1,0,1,6,0,1,Some,""Graduate degree"",Pop,""Freeze time"",Healthy,Relative,""International aid"""
"USA,NE,2018,""12        "",Female,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2013,""12        "",Female,17,Right-Handed,173,24,172,2,Car,7,.542,31,Dancing,535,717,513,508,781,866,24,""Same length"",80,72,""Same length"",October,Summer,Yes,No,Breads/Sandwiches,Water,English,5,8,6,""Yes - broadband connection"",""Text messaging"",45,50,5,7,20,4,15,2,6,40,30,3,15,5,""A lot"",""Graduate degree"",Country,""Freeze time"",Happy,Relative,Health"
"USA,NE,2013,""9         "",Female,15,Right-Handed,167,23,169,1,Car,15,0.594,36,Dancing,2,5,6,4,6,7,23,""Same length"",70,70,""Same length"",November,Fall,No,No,Meat,Milk,Other,8,8,5,""Yes - broadband connection"",""Text messaging"",25,30,10,7,1,10,3,2,4,11,8,5,2,4,""Very little"",""Graduate degree"",Pop,Telepathy,Famous,Relative,""Arts, culture, sports"""
"USA,NE,2017,""11        "",Male,17,Right-Handed,180,27,177,2,Car,8,.383,38,""Football (American)"",900,900,1000,900,100,500,27,""Same length"",98,102,""Ring finger"",June,Summer,No,No,Seafood,Water,""Physical education"",7,8,2,""Yes - broadband connection"",""Text messaging"",150,300,10,1,3,2,5,0,3,2,1,1,20,2,Some,""Graduate degree"",""Rap/Hip hop"",,Happy,""Religious figure"",Religious"
"USA,NE,2013,""12        "",Male,17,Right-Handed,184,29,188,1,Car,3,.433,38,Baseball/Softball,710,610,510,750,500,600,29,""Same length"",95,95,""Same length"",March,Fall,No,No,Poultry,""Sports drink"",Other,7.5,8,2,""Yes - other"",""Text messaging"",400,450,40,3,6,5,40,1,2,36,5,8,10,6,""Very little"",""Some college"",""Rap/Hip hop"",""Super strength"",Happy,""Business person"",Health"
"USA,NE,2013,""9         "",,15,,175,23,177,2,Car,15,,,Basketball,1000,20,51,1000,1000,1000,24,""Same length"",78,79,""Ring finger"",July,Summer,No,Yes,""Rice/Noodle dishes"",Milk,""Mathematics and statistics"",12,12,5,""Yes - broadband connection"",""Internet chat or instant messaging"",80,0,,,,,,,,,,,,,,,,,,,"
"USA,NE,2018,""9         "",Male,14,Right-Handed,182,25.2,,2,Car,10,.369,35,Walking/Hiking,80,70,80,90,80,100,25.2,""Same length"",,,""Ring finger"",April,Fall,No,No,Pizza/Pasta,""Soft drink (caffeinated)"",History,7,6,6,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",,,0,0,7,14,0,40,40,0,40,0,0,7,""A lot"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Happy,""Business person"",Health"
"USA,NE,2012,""9         "",Male,15,Right-Handed,169,25,173,1,Car,""5 "",321,41,Baseball/Softball,100,100,100,100,500,1000,25,""Same length"",8,10,""Ring finger"",August,Fall,No,No,Meat,Water,,8,7,4,""Yes - broadband connection"",""Text messaging"",25,25,30,1,10,5,20,1,6,5,6,1,6,4,Some,""Some college"",Country,Invisibility,Happy,""Sports person"",""Arts, culture, sports"""
"USA,NE,2018,""9         "",Male,14,Right-Handed,200.9,25,190.5,2,Car,6,0.409,34,Soccer,556,561,829,337,262,187,25,""Same length"",80,87,""Ring finger"",April,Winter,No,No,Desserts,Water,Music,7,8.5,4,""Yes - other"",""Myspace, Facebook, other social networking sites, or blog"",5,7,0,1,6,4,0,2,0,1,10,20,0,4,""A lot"",""Graduate degree"",Other,Telepathy,Rich,Relative,""Education/Youth development"""
"USA,NE,2012,""6         "",Male,12,Left-Handed,165,28,175,1,Boat,999,.0000,0,""Football (American)"",750,500,500,950,2000,99999,21688,""Same length"",70,70,,October,Fall,No,No,Desserts,""Soft drink (caffeinated)"",""Computers and technology"",240,240,,,""In person"",30,30,1,0,5,2,3,4,1,1,8,2,0,0,Some,""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,Relative,Health"
"USA,NE,2013,""12        "",Female,17,Right-Handed,162.5,23,162,1,Car,7,.535,51,Soccer,750,900,800,600,300,200,23.5,""Left foot"",80,78,""Index finger"",October,Summer,No,No,Fruit,Water,""Physical education"",7,8,5,""Yes - broadband connection"",""In person"",150,150,22,3,5,18,18,2,20,30,21,12,15,9,""Very little"",""Graduate degree"",Country,Invisibility,Happy,Friend,Health"
"USA,NE,2017,""10        "",Male,14,Right-Handed,216,30,203,2,Car,30,.42,92,""Football (American)"",4,5,5,5,5,10,31,""Right foot"",90,95,""Ring finger"",November,Spring,No,No,Meat,Water,""Physical education"",7,9,4,""Yes - broadband connection"",""Text messaging"",50,50,10,2,10,15,20,0,3,1,6,3,0,7,Some,""Some college"",""Rap/Hip hop"",""Freeze time"",Happy,""Sports person"",Other"
"USA,NE,2018,""12        "",Female,17,Right-Handed,152.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2013,""12        "",Female,18,Right-Handed,160,24,149,1,Car,21,0.485,42,Golf,170,400,100,500,900,1000,23,""Right foot"",75,70,""Index finger"",August,Fall,No,No,Meat,Water,""Mathematics and statistics"",7,9,5,""Yes - broadband connection"",""In person"",200,200,30,20,6,40,16,0,50,35,50,5,20,4,Some,""Graduate degree"",Country,Telepathy,Happy,Relative,Health"
"USA,NE,2012,""11        "",Male,16,Right-Handed,72,25,171,1,Car,12,0.345,42,Basketball,700,750,700,800,950,900,25,""Same length"",100,104,""Ring finger"",May,Summer,Yes,No,Pizza/Pasta,Juice,""Physical education"",7,5,5,""Yes - broadband connection"",""Text messaging"",1605,1736,7,5,10,4,14,1,22,7,21,3,1,1,""A lot"",""Graduate degree"",""Rap/Hip hop"",Fly,Rich,""Sports person"",""Wildlife, animals"""
"USA,NE,2017,""10        "",Male,18,Right-Handed,186,10,189,3,Car,25,0.382,30,Soccer,900,1000,1000,500,1000,200,10,""Left foot"",40,32,""Ring finger"",April,Spring,No,No,""Rice/Noodle dishes"",Water,Languages,7,9,3,""Yes - dial-up connection"",""In person"",15,10,5,1,6,90,10,45,70,20,1,20,0,2,Some,""Some college"",Other,Invisibility,Healthy,Actor,Environment"
"USA,NE,2019,""11        "",Female,17,Right-Handed,162,22,148,1,Car,15,.764,49,Soccer,1000,500,500,500,1000,1000,,,,,""Ring finger"",January,Fall,Yes,No,Pizza/Pasta,""Soft drink (caffeinated)"",English,8,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2013,""12        "",Female,17,Right-Handed,172.5,25,175,1,Car,17,.543,33,Soccer,100,300,100,400,700,800,25,""Same length"",80,79,""Index finger"",May,Fall,No,No,Fruit,Water,""Physical education"",8,7,4,""Yes - other"",""In person"",50,50,22,2,5,17,18,2,20,35,20,14,18,5,""Very little"",""Graduate degree"",Country,Invisibility,Happy,Friend,""International aid"""
"USA,NE,2018,""12        "",Female,16,Right-Handed,160,21,63,1,Car,5,.404,47,Tennis,600,650,700,650,500,650,21,""Same length"",3.1,3.2,""Ring finger"",February,Summer,No,No,Pizza/Pasta,Water,""Mathematics and statistics"",6,8,3,""Yes - other"",""Text messaging"",20,22,6,.7,21,1,3,0,.5,.6,6,2,0,1,""A lot"",""Graduate degree"",Pop,Fly,Happy,Actor,""International aid"""
"USA,NE,2014,""10        "",Male,15,Right-Handed,180,31,184,3,Car,12,.427,72,Swimming,500,500,750,800,600,950,31,""Same length"",9,10,""Same length"",June,Summer,Yes,No,Breads/Sandwiches,Tea,Languages,6,9,6,""Yes - broadband connection"",""Text messaging"",60,120,10,0,10,1,21,4,6,6,6,0,3,2,""A lot"",""Graduate degree"",Pop,""Freeze time"",Happy,""Coach or club leader"",""International aid"""
